Datetime,ssrd,str,ssr
2023-01-01 07:00:00,1728.0,-231672.62,1472.0
2023-01-01 07:15:00,74336.0,-235542.39,63472.0
2023-01-01 07:30:00,146944.0,-239412.16,125472.0
2023-01-01 07:45:00,219552.0,-243281.92,187472.0
2023-01-01 08:00:00,292160.0,-247151.69,249472.0
2023-01-01 08:15:00,473264.0,-266387.03,405776.0
2023-01-01 08:30:00,654368.0,-285622.38,562080.0
2023-01-01 08:45:00,835472.0,-304857.72,718384.0
2023-01-01 09:00:00,1016576.0,-324093.06,874688.0
2023-01-01 09:15:00,1215040.0,-334241.06,1047664.0
2023-01-01 09:30:00,1413504.0,-344389.03,1220640.0
2023-01-01 09:45:00,1611968.0,-354537.0,1393616.0
2023-01-01 10:00:00,1810432.0,-364685.0,1566592.0
2023-01-01 10:15:00,1970880.0,-371766.75,1706736.0
2023-01-01 10:30:00,2131328.0,-378848.5,1846880.0
2023-01-01 10:45:00,2291776.0,-385930.25,1987024.0
2023-01-01 11:00:00,2452224.0,-393012.0,2127168.0
2023-01-01 11:15:00,2552704.0,-398247.0,2214752.0
2023-01-01 11:30:00,2653184.0,-403482.0,2302336.0
2023-01-01 11:45:00,2753664.0,-408717.0,2389920.0
2023-01-01 12:00:00,2854144.0,-413952.0,2477504.0
2023-01-01 12:15:00,2892096.0,-418467.0,2510896.0
2023-01-01 12:30:00,2930048.0,-422982.0,2544288.0
2023-01-01 12:45:00,2968000.0,-427497.0,2577680.0
2023-01-01 13:00:00,3005952.0,-432012.0,2611072.0
2023-01-01 13:15:00,2967904.0,-431806.25,2577888.0
2023-01-01 13:30:00,2929856.0,-431600.5,2544704.0
2023-01-01 13:45:00,2891808.0,-431394.75,2511520.0
2023-01-01 14:00:00,2853760.0,-431189.0,2478336.0
2023-01-01 14:15:00,2754448.0,-429479.0,2391504.0
2023-01-01 14:30:00,2655136.0,-427769.0,2304672.0
2023-01-01 14:45:00,2555824.0,-426059.0,2217840.0
2023-01-01 15:00:00,2456512.0,-424349.0,2131008.0
2023-01-01 15:15:00,2299504.0,-420506.22,1994032.0
2023-01-01 15:30:00,2142496.0,-416663.44,1857056.0
2023-01-01 15:45:00,1985488.0,-412820.66,1720080.0
2023-01-01 16:00:00,1828480.0,-408977.88,1583104.0
2023-01-01 16:15:00,1637856.0,-402970.16,1417040.0
2023-01-01 16:30:00,1447232.0,-396962.44,1250976.0
2023-01-01 16:45:00,1256608.0,-390954.72,1084912.0
2023-01-01 17:00:00,1065984.0,-384947.0,918848.0
2023-01-01 17:15:00,875152.0,-376612.5,753744.0
2023-01-01 17:30:00,684320.0,-368278.0,588640.0
2023-01-01 17:45:00,493488.0,-359943.5,423536.0
2023-01-01 18:00:00,302656.0,-351609.0,258432.0
2023-01-01 18:15:00,227072.0,-342283.0,193904.0
2023-01-01 18:30:00,151488.0,-332957.0,129376.0
2023-01-01 18:45:00,75904.0,-323631.0,64848.0
2023-01-01 19:00:00,320.0,-314305.0,320.0
2023-01-01 19:15:00,240.0,-309766.75,240.0
2023-01-01 19:30:00,160.0,-305228.5,160.0
2023-01-01 19:45:00,80.0,-300690.25,80.0
2023-01-01 20:00:00,0.0,-296152.0,3.5999988e-12
2023-01-01 20:15:00,0.0,-293740.25,3.5999988e-12
2023-01-01 20:30:00,0.0,-291328.5,3.5999988e-12
2023-01-01 20:45:00,0.0,-288916.75,3.5999988e-12
2023-01-01 21:00:00,0.0,-286505.0,3.5999988e-12
2023-01-01 21:15:00,0.0,-285105.25,3.5999988e-12
2023-01-01 21:30:00,0.0,-283705.5,3.5999988e-12
2023-01-01 21:45:00,0.0,-282305.75,3.5999988e-12
2023-01-01 22:00:00,0.0,-280906.0,3.5999988e-12
2023-01-01 22:15:00,0.0,-278904.75,3.5999988e-12
2023-01-01 22:30:00,0.0,-276903.5,3.5999988e-12
2023-01-01 22:45:00,0.0,-274902.25,3.5999988e-12
2023-01-01 23:00:00,0.0,-272901.0,3.5999988e-12
2023-01-01 23:15:00,0.0,-270920.25,3.5999988e-12
2023-01-01 23:30:00,0.0,-268939.5,3.5999988e-12
2023-01-01 23:45:00,0.0,-266958.75,3.5999988e-12
2023-01-02 00:00:00,0.0,-264978.0,3.5999988e-12
2023-01-02 00:15:00,0.0,-262684.0,3.5999988e-12
2023-01-02 00:30:00,0.0,-260390.0,3.5999988e-12
2023-01-02 00:45:00,0.0,-258096.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-255802.0,3.5999988e-12
2023-01-02 01:15:00,0.0,-256100.25,3.5999988e-12
2023-01-02 01:30:00,0.0,-256398.5,3.5999988e-12
2023-01-02 01:45:00,0.0,-256696.75,3.5999988e-12
2023-01-02 02:00:00,0.0,-256995.0,3.5999988e-12
2023-01-02 02:15:00,0.0,-254984.5,3.5999988e-12
2023-01-02 02:30:00,0.0,-252974.0,3.5999988e-12
2023-01-02 02:45:00,0.0,-250963.5,3.5999988e-12
2023-01-02 03:00:00,0.0,-248953.0,3.5999988e-12
2023-01-02 03:15:00,0.0,-239747.25,3.5999988e-12
2023-01-02 03:30:00,0.0,-230541.5,3.5999988e-12
2023-01-02 03:45:00,0.0,-221335.75,3.5999988e-12
2023-01-02 04:00:00,0.0,-212130.0,3.5999988e-12
2023-01-02 04:15:00,0.0,-209964.0,3.5999988e-12
2023-01-02 04:30:00,0.0,-207798.0,3.5999988e-12
2023-01-02 04:45:00,0.0,-205632.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-203466.0,3.5999988e-12
2023-01-02 05:15:00,0.0,-203387.9,3.5999988e-12
2023-01-02 05:30:00,0.0,-203309.81,3.5999988e-12
2023-01-02 05:45:00,0.0,-203231.72,3.5999988e-12
2023-01-02 06:00:00,0.0,-203153.62,3.5999988e-12
2023-01-02 06:15:00,384.0,-202939.61,320.0
2023-01-02 06:30:00,768.0,-202725.6,640.0
2023-01-02 06:45:00,1152.0,-202511.58,960.0
2023-01-02 07:00:00,1536.0,-202297.56,1280.0
2023-01-02 07:15:00,78112.0,-212810.08,66880.0
2023-01-02 07:30:00,154688.0,-223322.6,132480.0
2023-01-02 07:45:00,231264.0,-233835.11,198080.0
2023-01-02 08:00:00,307840.0,-244347.62,263680.0
2023-01-02 08:15:00,486672.0,-258089.28,417408.0
2023-01-02 08:30:00,665504.0,-271830.94,571136.0
2023-01-02 08:45:00,844336.0,-285572.6,724864.0
2023-01-02 09:00:00,1023168.0,-299314.25,878592.0
2023-01-02 09:15:00,1215568.0,-315693.47,1047728.0
2023-01-02 09:30:00,1407968.0,-332072.7,1216864.0
2023-01-02 09:45:00,1600368.0,-348451.9,1386000.0
2023-01-02 10:00:00,1792768.0,-364831.12,1555136.0
2023-01-02 10:15:00,1968624.0,-374839.53,1708272.0
2023-01-02 10:30:00,2144480.0,-384847.94,1861408.0
2023-01-02 10:45:00,2320336.0,-394856.34,2014544.0
2023-01-02 11:00:00,2496192.0,-404864.75,2167680.0
2023-01-02 11:15:00,2593968.0,-406466.56,2253392.0
2023-01-02 11:30:00,2691744.0,-408068.4,2339104.0
2023-01-02 11:45:00,2789520.0,-409670.25,2424816.0
2023-01-02 12:00:00,2887296.0,-411272.06,2510528.0
2023-01-02 12:15:00,2912080.0,-410480.66,2532032.0
2023-01-02 12:30:00,2936864.0,-409689.25,2553536.0
2023-01-02 12:45:00,2961648.0,-408897.84,2575040.0
2023-01-02 13:00:00,2986432.0,-408106.44,2596544.0
2023-01-02 13:15:00,2930224.0,-403869.47,2548176.0
2023-01-02 13:30:00,2874016.0,-399632.5,2499808.0
2023-01-02 13:45:00,2817808.0,-395395.53,2451440.0
2023-01-02 14:00:00,2761600.0,-391158.56,2403072.0
