Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 07:00:00,13.4662,4.0676,0.7727,3.2949,15.6713,4.0676,0.7727,3.2949,15.6713,0.8583
2023-01-01 08:00:00,247.018,130.6279,73.2417,57.3862,374.2477,130.6279,73.2417,57.3862,374.2477,0.9333
2023-01-01 09:00:00,533.7253,354.8181,254.2374,100.5807,662.8522,350.408,245.6295,104.7785,643.9238,1.0
2023-01-01 10:00:00,772.8959,561.3309,439.3142,122.0167,798.0416,527.3593,346.3638,180.9955,629.954,0.9167
2023-01-01 11:00:00,948.2347,716.617,583.345,133.272,865.5281,702.8568,540.5487,162.308,799.5917,1.0
2023-01-01 12:00:00,1047.7938,805.2948,666.3071,138.9877,895.1669,758.0208,507.2207,250.8001,682.5654,1.0
2023-01-01 13:00:00,1064.7871,820.5193,681.1122,139.4071,900.5223,750.0035,451.2631,298.7405,596.2812,1.0
2023-01-01 14:00:00,998.0541,761.2482,626.9224,134.3258,884.0563,706.3772,459.9139,246.4633,653.6679,1.0
2023-01-01 15:00:00,852.1387,632.5253,509.2813,123.244,840.2662,632.5253,509.2813,123.244,840.2662,1.0
2023-01-01 16:00:00,636.9802,445.949,341.2773,104.6717,750.2625,445.949,341.2773,104.6717,750.2625,1.0
2023-01-01 17:00:00,367.2351,223.0605,149.3173,73.7431,552.9495,213.5042,135.7206,77.7836,507.4205,1.0
2023-01-01 18:00:00,76.3431,32.3305,13.9175,18.4129,129.7757,32.3305,13.9175,18.4129,129.7757,0.8
2023-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
