Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 07:00:00,18.746,6.0362,1.6751,4.3611,29.2214,6.0362,1.6751,4.3611,29.2214,0.8333
2023-01-01 08:00:00,269.7928,147.8716,94.9142,52.9575,453.5744,147.8716,94.9142,52.9575,453.5744,0.9333
2023-01-01 09:00:00,566.6575,382.3224,300.9305,81.3919,740.2102,382.3224,300.9305,81.3919,740.2102,1.0
2023-01-01 10:00:00,816.7436,597.6434,508.4564,89.1871,874.2533,597.6434,508.4564,89.1871,874.2533,0.9167
2023-01-01 11:00:00,1003.0124,758.7038,663.5977,95.1061,931.1235,758.7038,663.5977,95.1061,931.1235,1.0
2023-01-01 12:00:00,1112.7708,850.0818,745.4197,104.6621,943.0505,850.0818,745.4197,104.6621,943.0505,1.0
2023-01-01 13:00:00,1138.5371,868.1,756.825,111.275,935.8013,868.1,756.825,111.275,935.8013,1.0
2023-01-01 14:00:00,1078.5527,811.1377,697.2665,113.8711,909.837,811.1377,697.2665,113.8711,909.837,1.0
2023-01-01 15:00:00,936.9012,684.0026,572.3521,111.6506,858.9525,684.0026,572.3521,111.6506,858.9525,1.0
2023-01-01 16:00:00,723.231,498.3242,395.9232,102.4009,767.2469,474.6469,337.5424,137.1045,652.9678,1.0
2023-01-01 17:00:00,452.0967,274.89,194.7142,80.1758,593.1314,274.89,194.7142,80.1758,593.1314,1.0
2023-01-01 18:00:00,142.6279,63.2073,31.6576,31.5498,216.6192,63.2073,31.6576,31.5498,216.6192,0.8417
2023-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
