Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 07:00:00,13.9781,4.2603,1.0522,3.208,20.7088,4.2603,1.0522,3.208,20.7088,0.8583
2023-01-01 08:00:00,254.4114,137.239,88.0568,49.1823,440.2657,136.5195,87.0331,49.4863,436.6383,0.9333
2023-01-01 09:00:00,551.293,370.7283,295.6201,75.1082,746.6766,368.2634,292.0237,76.2397,734.9734,1.0
2023-01-01 10:00:00,801.982,587.1735,508.2979,78.8755,889.9103,587.1735,508.2979,78.8755,889.9103,0.9167
2023-01-01 11:00:00,989.3986,749.8445,666.783,83.0615,948.4954,749.8445,666.783,83.0615,948.4954,1.0
2023-01-01 12:00:00,1100.7715,843.3344,749.5494,93.7849,958.6188,843.3344,749.5494,93.7849,958.6188,1.0
2023-01-01 13:00:00,1128.5094,863.8585,761.6317,102.2268,950.1137,863.8585,761.6317,102.2268,950.1137,1.0
2023-01-01 14:00:00,1070.7192,808.931,700.7855,108.1454,921.0916,808.931,700.7855,108.1454,921.0916,1.0
2023-01-01 15:00:00,931.3353,682.94,573.2065,109.7335,865.3047,682.94,573.2065,109.7335,865.3047,1.0
2023-01-01 16:00:00,719.8513,497.5216,394.1397,103.3818,767.1749,497.5216,394.1397,103.3818,767.1749,1.0
2023-01-01 17:00:00,450.6733,273.7346,191.9932,81.7413,586.2974,273.7346,191.9932,81.7413,586.2974,1.0
2023-01-01 18:00:00,142.7457,62.7004,30.7769,31.9234,210.2875,62.7004,30.7769,31.9234,210.2875,0.8417
2023-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
